Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value_22,Flag,Flag Description,Note
QCL,Crops and livestock products,108,Burundi,5312,Area harvested,141,Soya beans,2020,2020,ha,4648,I,Imputed value,
QCL,Crops and livestock products,108,Burundi,5312,Area harvested,1802,Sugar cane,2020,2020,ha,2801,I,Imputed value,
QCL,Crops and livestock products,108,Burundi,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,75134,I,Imputed value,
QCL,Crops and livestock products,108,Burundi,5312,Area harvested,1550,Taro,2020,2020,ha,5516,I,Imputed value,
QCL,Crops and livestock products,108,Burundi,5312,Area harvested,1620,Tea leaves,2020,2020,ha,8572,I,Imputed value,
QCL,Crops and livestock products,108,Burundi,5312,Area harvested,1970,Unmanufactured tobacco,2020,2020,ha,1523,E,Estimated value,
QCL,Crops and livestock products,108,Burundi,5312,Area harvested,111,Wheat,2020,2020,ha,12052,I,Imputed value,
QCL,Crops and livestock products,108,Burundi,5312,Area harvested,1540,Yams,2020,2020,ha,391,I,Imputed value,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1312,Bananas,2020,2020,ha,250,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1212,Cabbages,2020,2020,ha,215,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1251,Carrots and turnips,2020,2020,ha,151,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1520.01,"Cassava, fresh",2020,2020,ha,265,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1447,Castor oil seeds,2020,2020,ha,87,I,Imputed value,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1213,Cauliflowers and broccoli,2020,2020,ha,0,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,2020,ha,121,E,Estimated value,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1460,"Coconuts, in shell",2020,2020,ha,1708,I,Imputed value,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1610,"Coffee, green",2020,2020,ha,216,I,Imputed value,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1232,Cucumbers and gherkins,2020,2020,ha,34,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1252,Green garlic,2020,2020,ha,17,E,Estimated value,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,142,"Groundnuts, excluding shelled",2020,2020,ha,0,E,Estimated value,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1214,Lettuce and chicory,2020,2020,ha,55,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,112,Maize (corn),2020,2020,ha,27581,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1316,"Mangoes, guavas and mangosteens",2020,2020,ha,63,I,Imputed value,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,2020,ha,113,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1241.9,"Other beans, green",2020,2020,ha,0,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2020,2020,ha,120,I,Imputed value,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1449.9,"Other oil seeds, n.e.c.",2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1709.9,Other pulses n.e.c.,2020,2020,ha,31150,I,Imputed value,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2020,2020,ha,125,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1510,Potatoes,2020,2020,ha,163,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1235,"Pumpkins, squash and gourds",2020,2020,ha,116,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1802,Sugar cane,2020,2020,ha,3144,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,195,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1234,Tomatoes,2020,2020,ha,499,A,Official figure,
QCL,Crops and livestock products,132,Cabo Verde,5312,Area harvested,1221,Watermelons,2020,2020,ha,57,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1343,Apricots,2020,2020,ha,179,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1311,Avocados,2020,2020,ha,16784,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1708,"Bambara beans, dry",2020,2020,ha,49290,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1312,Bananas,2020,2020,ha,59622,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1701,"Beans, dry",2020,2020,ha,302571,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1702,"Broad beans and horse beans, dry",2020,2020,ha,279,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1212,Cabbages,2020,2020,ha,2520,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1229,Cantaloupes and other melons,2020,2020,ha,4976,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1520.01,"Cassava, fresh",2020,2020,ha,401959,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1373,"Chestnuts, in shell",2020,2020,ha,144,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,2020,ha,15715,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,2020,ha,25569,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1640,Cocoa beans,2020,2020,ha,578736,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1460,"Coconuts, in shell",2020,2020,ha,1554,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1610,"Coffee, green",2020,2020,ha,60569,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1706,"Cow peas, dry",2020,2020,ha,221929,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1232,Cucumbers and gherkins,2020,2020,ha,275333,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1314,Dates,2020,2020,ha,158,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,2020,ha,5114,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1233,Eggplants (aubergines),2020,2020,ha,326,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1315,Figs,2020,2020,ha,33,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1657,"Ginger, raw",2020,2020,ha,5606,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,142,"Groundnuts, excluding shelled",2020,2020,ha,516904,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1374,"Hazelnuts, in shell",2020,2020,ha,149,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1922.01,"Jute, raw or retted",2020,2020,ha,275,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1379.02,Kola nuts,2020,2020,ha,107947,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,112,Maize (corn),2020,2020,ha,1169941,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1316,"Mangoes, guavas and mangosteens",2020,2020,ha,157,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1449.01,Melonseed,2020,2020,ha,126413,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,118,Millet,2020,2020,ha,72000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1950.01,Natural rubber in primary forms,2020,2020,ha,58039,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1491.01,Oil palm fruit,2020,2020,ha,219683,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1239.01,Okra,2020,2020,ha,29919,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,2020,ha,30424,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1241.9,"Other beans, green",2020,2020,ha,795,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2020,2020,ha,23805,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,2020,ha,768,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1449.9,"Other oil seeds, n.e.c.",2020,2020,ha,110,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1709.9,Other pulses n.e.c.,2020,2020,ha,2735,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1349.2,Other stone fruits,2020,2020,ha,1465,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2020,2020,ha,70925,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1345,Peaches and nectarines,2020,2020,ha,161,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1651,"Pepper (Piper spp.), raw",2020,2020,ha,277,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1318,Pineapples,2020,2020,ha,10822,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1375,"Pistachios, in shell",2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1313,Plantains and cooking bananas,2020,2020,ha,506440,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1346,Plums and sloes,2020,2020,ha,125,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1510,Potatoes,2020,2020,ha,29729,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1235,"Pumpkins, squash and gourds",2020,2020,ha,152444,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,113,Rice,2020,2020,ha,136287,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1921.01,"Seed cotton, unginned",2020,2020,ha,225000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1444,Sesame seed,2020,2020,ha,60767,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,114,Sorghum,2020,2020,ha,740000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,141,Soya beans,2020,2020,ha,56140,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1802,Sugar cane,2020,2020,ha,24438,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,74547,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1550,Taro,2020,2020,ha,218017,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1620,Tea leaves,2020,2020,ha,2075,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1234,Tomatoes,2020,2020,ha,61320,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1970,Unmanufactured tobacco,2020,2020,ha,4204,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1221,Watermelons,2020,2020,ha,4644,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,111,Wheat,2020,2020,ha,328,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1540,Yams,2020,2020,ha,71519,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1311,Avocados,2020,2020,ha,1105,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1312,Bananas,2020,2020,ha,22777,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1520.01,"Cassava, fresh",2020,2020,ha,388686,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,2020,ha,77,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1640,Cocoa beans,2020,2020,ha,2602,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1610,"Coffee, green",2020,2020,ha,717420,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,142,"Groundnuts, excluding shelled",2020,2020,ha,363881,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2020,2020,ha,543,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1322,Lemons and limes,2020,2020,ha,532,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,112,Maize (corn),2020,2020,ha,288262,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1316,"Mangoes, guavas and mangosteens",2020,2020,ha,2661,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1449.01,Melonseed,2020,2020,ha,57670,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,118,Millet,2020,2020,ha,10000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1950.01,Natural rubber in primary forms,2020,2020,ha,1003,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1491.01,Oil palm fruit,2020,2020,ha,640,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1323,Oranges,2020,2020,ha,7700,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1241.9,"Other beans, green",2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1449.9,"Other oil seeds, n.e.c.",2020,2020,ha,36563,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1709.9,Other pulses n.e.c.,2020,2020,ha,48559,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2020,2020,ha,9006,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1318,Pineapples,2020,2020,ha,3656,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1313,Plantains and cooking bananas,2020,2020,ha,30746,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1321,Pomelos and grapefruits,2020,2020,ha,733,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1510,Potatoes,2020,2020,ha,1289,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1235,"Pumpkins, squash and gourds",2020,2020,ha,97441,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,113,Rice,2020,2020,ha,54223,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1921.01,"Seed cotton, unginned",2020,2020,ha,61062,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1444,Sesame seed,2020,2020,ha,65234,A,Official figure,
